date,RF,MKT,R_fin,R_pead
2007-06-30,0.0017654825475921232,-0.0890371721312212,-0.0686818082488424,-0.0008266213322077887
2007-07-31,0.001896714875582628,0.185603181091879,-0.03248059973293793,0.036379220732463136
2007-08-31,0.0020349779105859334,0.15566772812274254,0.017615349813679737,-0.020259120855619983
2007-09-30,0.0019307681456235404,0.0777194665518035,0.06211588257588374,0.02224389733786103
2007-10-31,0.0019297563111051463,0.005104108376000394,0.06602048202191241,0.01825131700566579
2007-11-30,0.0025701473686263743,-0.1471974858563514,0.015867303997614712,0.009785939165972979
2007-12-31,0.0023937174598149813,0.15841703386588457,0.012907258546980382,-0.015112226576952437
2008-01-31,0.0027004744268834813,-0.12315450988150389,-0.04415158273021308,0.004122561082941567
2008-02-29,0.001969816522503942,0.03644855410223102,0.026326181707233,-0.001085410019372901
2008-03-31,0.0025861795663253417,-0.2047725839688721,-0.03486009299410775,0.025863718006807035
2008-04-30,0.002586179566326008,0.011538419116146947,0.00991659698208508,-0.04617119426011873
2008-05-31,0.0024628766324998885,-0.07630550726210428,0.07253699530587093,0.0162391274743397
2008-06-30,0.0024588672801570954,-0.21023975480085766,-0.005436575086773365,0.02213484582704789
2008-07-31,0.0027877099586699483,0.03143386121117375,0.018891830024546863,-0.02593532106306684
2008-08-31,0.0024869404173126775,-0.14069527535313564,0.02524339651514268,-0.009273285238545148
2008-09-30,0.0022443825968507802,-0.05047883627946714,0.030890972556014473,-0.013198668864510654
2008-10-31,0.002308527589183651,-0.24959799389504655,-0.011360679317398148,-0.0032363287002117325
2008-11-30,0.0020239422908643334,0.1010960747452061,0.04727639962472163,-0.06760053914075714
2008-12-31,0.001445998271272897,-0.015800880156457975,-0.045155855591791194,-0.010069892404349523
2009-01-31,0.0006201793661053667,0.10314761987512888,-0.012392836779641758,-0.04408923498478712
2009-02-28,0.0007142421988730607,0.05311660716061173,-0.01509033914116198,-0.0346031338231938
2009-03-31,0.0007552721172536803,0.15482860170301893,-0.052374575932307765,-0.03341336063884559
2009-04-30,0.0006952300592166782,0.04606798817527258,0.019914721460343343,0.03642009617373598
2009-05-31,0.0005941666463271655,0.061886735392492565,-0.02803705493449804,0.010075447765314105
2009-06-30,0.0007582742809966181,0.14428324491223243,-0.04505206279222984,-0.0010265311044224124
2009-07-31,0.0009324153967331661,0.15451174600809248,0.03876320840357628,-0.03434706768197471
2009-08-31,0.000988464965530067,-0.2164148099534814,0.028307691740362184,0.016351425426013422
2009-09-30,0.0010565323943514393,0.04991278074064298,-0.009042884195482048,-0.005298716413637328
2009-10-31,0.0007842881858932671,0.08271333293161698,0.0010290492858237021,-0.01812411931013591
2009-11-30,0.0010295043665069503,0.06736299141123436,-0.025271329865234726,-0.009362165726925054
2009-12-31,0.0011506327214325651,0.029823891512170242,0.04546577798786544,0.05738509679596143
2010-01-31,0.0010214953046943087,-0.088651760805603,-0.010507387688807268,-0.0002610959441500804
2010-02-28,0.0007882898379749648,0.021742854772803355,-0.007653612818566025,0.01288995745042354
2010-03-31,0.001219710940733032,0.01976259658064916,-0.0026983701839063956,-0.0028977815678564722
2010-04-30,0.0011135900880554495,-0.07705890524638437,0.025872893315975753,0.004373164611704117
2010-05-31,0.0010805541935257068,-0.0846034056354974,-0.008101179910172784,0.003280451346901192
2010-06-30,0.0012537437887927272,-0.07224752396258882,-0.009764167021640291,0.007263391607035152
2010-07-31,0.0015441368194533123,0.11071920187263973,-0.01126773825237326,-0.033469762329018105
2010-08-31,0.0014920614915350239,0.012403208239849972,-0.002869605479965731,-0.007823419086748995
2010-09-30,0.0013298369657033238,0.009796989317484739,0.010438613914282135,0.01686067121947732
2010-10-31,0.0011926662215717698,0.12323694795507456,-0.006920993163357703,-0.008306059739231153
2010-11-30,0.0017684908670465571,-0.048003458515855635,0.021146993767400923,0.0016026252381072803
2010-12-31,0.0024638969115520215,-0.004956243577472708,-0.019086605232478293,0.027008247147982056
2011-01-31,0.002576144912677991,-0.01788950235847442,0.0016505259736152023,-0.01225485812548699
2011-02-28,0.002084023424002268,0.047884697258469,-0.014474676922937468,0.030001947230750448
2011-03-31,0.002712512460874006,0.0056586473617949995,-0.014509791050967613,0.0008822095292814192
2011-04-30,0.0022554059341974853,-0.008047458781389794,0.0013530753314325294,-0.00642065921267726
2011-05-31,0.002624273828212953,-0.05856053357722624,0.0016176901510559505,0.01790627362162267
2011-06-30,0.003157734245493149,0.02437530285650391,-0.01407328969872279,0.014371717566108555
2011-07-31,0.0035309230694458016,-0.016080921403029524,0.016150650181420367,0.02855360807698959
2011-08-31,0.003524928532891991,-0.046713012848505264,0.0007927742298938778,0.01527588535647384
2011-09-30,0.0032429975629306718,-0.08398320041709695,0.020167404928884303,0.01686027978431842
2011-10-31,0.0024738641737769296,0.04613716581366312,-0.010101154007109203,-0.005785052794190726
2011-11-30,0.003426591425702119,-0.05005921288428372,0.040929199844377984,0.012962907664753998
2011-12-31,0.0033062058398873884,-0.06463694815208954,-0.0009230980352327167,0.04103364868619436
2012-01-31,0.002257374550568292,0.03586806299464529,-0.012634185991324376,-0.013177745869625557
2012-02-29,0.0030734892499566513,0.06407332256084008,-0.02538959999268431,-0.0056097374997649
2012-03-31,0.003048426345673594,-0.06516799207572299,0.01642049167611731,0.0024745141614564425
2012-04-30,0.0022393564290541512,0.05586746469016246,-0.043842344741268136,0.0022595286136540826
2012-05-31,0.0026994716011166098,-0.0020783558050224693,-0.020862296197028563,0.002998070763843952
2012-06-30,0.002250402011567232,-0.04499728591352348,0.04311998825734814,0.01928812106411293
2012-07-31,0.002332592780124987,-0.052797549515424924,0.015158362988453078,0.030446374243262186
2012-08-31,0.002294514169426609,-0.02454113981150008,0.019914184436011062,-0.0069934326303821015
2012-09-30,0.002007912565776815,0.020373057102927916,-0.016486977758686572,-0.017858657015225043
2012-10-31,0.0018255719193958075,-0.006926558164532914,-0.005347556696026379,0.012015541359287063
2012-11-30,0.0022734631897727287,-0.05159086588352646,0.007876635567919399,0.025853047418005537
2012-12-31,0.0022283611387949875,0.14500273945134357,-0.06311198827701259,-0.025915311933283558
2013-01-31,0.0021351624835126426,0.053731833401118756,-0.028869815944863708,-0.00040123374191591843
2013-02-28,0.0015981907382740523,-0.005677975340359076,-0.014117813781977406,0.0076249122185964024
2013-03-31,0.0022313675142207057,-0.05188639624531899,0.029921259768793174,0.011043704381803798
2013-04-30,0.0019097200802546954,-0.02295213622604164,-0.011010078129917278,0.016286513805837954
2013-05-31,0.0023345973510873197,0.07594320591497583,-0.03472400342487669,0.016011931255699885
2013-06-30,0.0023646239689085746,-0.12640608273214027,0.047465191025058084,0.039775508840260876
2013-07-31,0.003014336733182521,0.027600007875863142,-0.019431257282726988,0.006143852500521296
2013-08-31,0.002811766432101459,0.049031253174401046,-0.01682394909566043,-0.012994522987225365
2013-09-30,0.0024348036971792997,0.04371790966640621,-0.021059504048848376,0.0014383330376536163
2013-10-31,0.002311519365265191,-0.01919933250944872,0.002636088143566917,0.002971365018530181
2013-11-30,0.0027124974667553925,0.04245686232094514,-0.011934686197864641,-0.014154476536902494
2013-12-31,0.003199876145543623,-0.04184217712028182,0.011292857547915758,0.00041666574713550286
2014-01-31,0.003215914528879038,-0.0230257863904475,-0.0009687531452524101,2.795949535233655e-05
2014-02-28,0.002447804194302128,0.010517782030430745,0.018314317025457494,0.0012222751722631986
2014-03-31,0.00317579279223823,-0.019173434137429446,0.011304377553687295,0.009639046515988847
2014-04-30,0.0031747897679021975,-0.005824717436541116,0.010230845573712843,0.011780581409177981
2014-05-31,0.0028598775420554112,0.014930630503810605,0.00014096140697583692,-0.008805454789207134
2014-06-30,0.0026292781118861797,0.02531493705191523,-0.0012355331499543931,-0.0035922412621393063
2014-07-31,0.002993276729509553,0.079973004841833,0.0010423217364098347,-0.007183336650848915
2014-08-31,0.002699463963809823,0.012696428283113681,-0.036478110685641885,0.0028631907225061815
2014-09-30,0.002662369489414562,0.07066829302952327,-0.041111548893108085,-0.006718100743362432
2014-10-31,0.0022183204372761,0.021641922603459873,-0.0024806145580427152,0.0032370276873993076
2014-11-30,0.0023395959745386996,0.09453204376855462,0.010094222967395039,0.025392130167692928
2014-12-31,0.0029391220304380017,0.16769811718288397,0.0887882488881343,0.037002025775994596
2015-01-31,0.002702462956241769,0.0015451299430264687,-0.0019089217861218977,-0.03242303423517773
2015-02-28,0.0020158939917682694,0.038971656679442024,-0.02765510222845502,0.005212889232291351
2015-03-31,0.0029521515437616053,0.14467282322533448,-0.06378897617114476,0.031812433227053405
2015-04-30,0.002634298172289995,0.17261419180070448,0.028781714536085357,0.001483525332925617
2015-05-31,0.0018335939075815322,0.06737225989425899,-0.08827821333844293,-0.0057959352390606345
2015-06-30,0.0017394389769502805,-0.06538767880597007,0.015453702004608272,0.0019923047221635515
2015-07-31,0.002001914203959343,-0.1393663256416674,0.029594183831207044,-0.018653177749039573
2015-08-31,0.0017925282903623607,-0.12796776426497414,-0.005114718625901793,0.00971010661859878
2015-09-30,0.0017113896577845011,-0.04276633064277158,0.03912283438698161,-0.006456041436229354
2015-10-31,0.0014579993921934875,0.11769760779109228,-0.006459839086867425,-0.033053572734399905
2015-11-30,0.0017494557673254363,0.02946701524416606,-0.007776879895753042,-0.04753504994531671
2015-12-31,0.0019297788215997258,0.035431663521884094,-0.0044062246960744345,0.008415672440615918
2016-01-31,0.0016713253769014003,-0.22963819517356043,0.03730565304634481,0.022860592279839886
2016-02-29,0.001309803468697579,-0.02084232977714595,0.0014205286293523245,-0.004293511334535649
2016-03-31,0.0017765076313205341,0.1264576945557303,-0.012674743312342085,-0.0031816385715206508
2016-04-30,0.0015681669024827372,-0.01959178687509744,0.020806765039496133,0.0032783501990023
2016-05-31,0.0016793414747668933,-0.0022854747090647054,0.014291634479886017,-0.0010079754554164766
2016-06-30,0.0016212471960512786,0.025307293455807844,-0.006216635328834541,0.006011475225890184
2016-07-31,0.0016653191679005808,0.016709043504788523,0.01768656072905439,0.012556066312100878
2016-08-31,0.0017755059349493507,0.0373887243581541,0.001167190254837247,-0.010471869435372483
2016-09-30,0.0015311124355377181,-0.020272111786901692,-0.0006984033074615148,0.011889290895584215
2016-10-31,0.0012327117357242567,0.02646737130038579,-0.006316679705985262,-0.007727825035406588
2016-11-30,0.0017624808310616746,0.03986129865996646,0.011256210605072092,-0.013934647763295449
2016-12-31,0.0019137457632751875,-0.045396062926877034,0.0015520220219982783,0.011585757187374035
2017-01-31,0.001795520363752079,0.012830207271379734,0.03797778900020066,0.00968314316504304
2017-02-28,0.0020660128546405865,0.024325972712923916,-0.004538686521706858,-0.017127318107460265
2017-03-31,0.0027486066913882112,-0.005784765128374225,0.00448932918138556,0.008755528004005808
2017-04-30,0.002115109680566274,-0.020295277733551553,0.015929906313787823,0.006946006078903
2017-05-31,0.002430802215645622,-0.013432702890776138,0.05376292088918566,0.017652231472487234
2017-06-30,0.002817782490533549,0.0401332645320851,0.005209584543558909,-0.0024708344757099487
2017-07-31,0.0024819285509549704,0.030011837735337776,0.025294922306004608,0.0036078944019478087
2017-08-31,0.002728554316036469,0.02643155711647238,0.006570788156506802,0.004305515350523703
2017-09-30,0.0025240286952028512,0.007476343817246045,-0.012029284821611474,-0.0018951429513950346
2017-10-31,0.002036949976905733,0.015481442318740157,0.02124247676830332,0.008137003152673628
2017-11-30,0.002754614902607866,-0.022950808477932072,0.04278934329244338,0.009944615241470722
2017-12-31,0.002785688558970989,0.00376677389430502,0.01564279767532445,0.01753332994363177
2018-01-31,0.0028398419449091605,0.04892648709756808,0.0858807913290599,0.014825636950513588
2018-02-28,0.0019387518981539564,-0.05750961199419624,-0.019189960990296684,-0.005822093110535609
2018-03-31,0.0028237986672650095,-0.01962543201457967,-0.0341642355049781,-0.01267976040966795
2018-04-30,0.0020449720593953558,-0.03253210863562839,0.01106490632534235,0.014489295996520102
2018-05-31,0.002484942273325519,0.0004909037876723588,0.040707954251637146,0.010172090394836741
2018-06-30,0.0023656541491052785,-0.07707814116915457,0.025194763489948202,0.017748038150312617
2018-07-31,0.0021702443576645525,0.016969431001114144,0.034457432408810496,0.005188411434443707
2018-08-31,0.0018165763145443492,-0.053677950675516284,0.040606202008484193,0.0026871924214246223
2018-09-30,0.0014790352082658664,0.028472876655144308,0.025043265904110767,0.0018381442070568021
2018-10-31,0.0014179485421768057,-0.08022125732191931,0.028183514909966456,-0.0010406382816416926
2018-11-30,0.0018314455167547372,0.003562520563808791,-0.02299609401258529,-0.0011973241927791811
2018-12-31,0.0017499186149931845,-0.04157199797332878,0.01162797833819107,-0.0025473979375256195
2019-01-31,0.0018088198711148085,0.037074496269023705,0.057293425944126786,0.025133284753215135
2019-02-28,0.0011513304490406995,0.1441845757468554,-0.09404419481100335,-0.00424826231563058
2019-03-31,0.0016068034859850755,0.05816945911311655,-0.03450125072600074,0.013972875412636143
2019-04-30,0.0016170794953411782,-0.005259618236983621,0.05079935606778574,0.0016965936591423758
2019-05-31,0.0015930672510244825,-0.05913479663174648,0.01370629153279479,-0.004056601944336935
2019-06-30,0.0015033434339559726,0.03598604785519033,0.03189032325102037,0.01692660236651733
2019-07-31,0.0016544035006371693,7.609657142571002e-05,0.018900324997639384,0.02064601289699891
2019-08-31,0.0016058925553410486,-0.012394856686702593,-0.011593030711061214,0.014863728957669353
2019-09-30,0.0014877352593161142,0.007180803697151239,-0.00455525840171872,-0.009319887512724279
2019-10-31,0.001370859219287368,0.014483939841436255,0.020203789365547842,0.01991061265473726
2019-11-30,0.0017217662267763334,-0.01722307993081562,0.01118133237884017,0.004350486531235209
2019-12-31,0.0018272875993350368,0.0652806867165967,-0.016686434335400624,-0.003566910704954296
2020-01-31,0.0012648863356290452,-0.013057767273520815,-0.017855028556249375,-0.005527897731140374
2020-02-29,0.0014262528744188874,-0.013827823255849414,-0.033520045894714356,-0.009352728402399813
2020-03-31,0.0012985573952917218,-0.05466521407014069,0.03778772196865876,0.0015215445173781816
2020-04-30,0.0008738700480288575,0.045272304132899066,0.02220742780504703,-0.0020666020094414206
2020-05-31,0.0006931308763151733,0.0013070631190175153,0.0101845666461019,0.009553261452432182
2020-06-30,0.0010256495770306628,0.07364203056036533,-0.016804301898574403,0.02356445120554418
2020-07-31,0.00146818027802742,0.12666357747121348,-0.007255966406649161,0.0002835385132247126
2020-08-31,0.0015000567653022934,0.024968612250641176,0.006214667325259549,0.006892414717696527
2020-09-30,0.001614749988798403,-0.05301288899705525,0.027636589208178075,0.014708959255582854
2020-10-31,0.0012464810973986662,0.012757536235840083,0.008870599517449396,0.04011077862803686
2020-11-30,0.0017435006587913637,0.04324409180074773,0.022632356869538572,0.006353458311213256
2020-12-31,0.0018451878736402971,0.021258879214161475,-0.017096959944238654,0.019191942367047243
2021-01-31,0.0014425765720815775,0.0020166049807686104,0.004368772459904913,0.051630582717457796
2021-02-28,0.0011549782186617286,0.003554215229872204,0.01528411985653022,0.0029340661377438293
2021-03-31,0.0017124557097547566,-0.02395878014592201,0.04048646561880237,0.0029418437215762983
2021-04-30,0.0014998921461437664,0.01193204881984955,-0.00765947156004515,0.032599925162620946
2021-05-31,0.001239053159732384,0.048950018236705306,-0.002648903698585947,-0.00566745103548183
2021-06-30,0.0014105356049600726,0.006495938663487966,-0.019123261366079503,-0.0010023578546618506
2021-07-31,0.00145835656477189,-0.040840244265873515,-0.06022290253293178,-0.009064199819679708
2021-08-31,0.001425050522047,0.033760906246915745,-0.031105391286940676,0.0012155937399839223
2021-09-30,0.0013028329627793322,0.0016480958767683962,0.04662633952724693,-0.04548518151190789
2021-10-31,0.0010666754401778,-0.0013372155524228324,-0.01124841906905788,-0.008474027912711457
2021-11-30,0.001487328746233807,0.015370400285971586,-0.03420996571918822,-0.004653947111551648
2021-12-31,0.0015731824361160385,0.017214474497138976,0.004126037164879026,-0.016151766440897164
2022-01-31,0.001294354564107314,-0.08117674610508463,0.04714919118462568,-0.006876317819928757
2022-02-28,0.0010569890913121327,0.026510321734469544,-0.02083056440664488,-0.02301173040065463
2022-03-31,0.0014918853588161696,-0.06434594848167807,0.04936534080503452,-0.01209991519441489
2022-04-30,0.0012062228884952564,-0.07424442387522556,0.059066676035560206,0.007079780484967935
2022-05-31,0.0010894384745148145,0.05172889517566226,-0.04687159289938703,-0.024302177130537506
2022-06-30,0.0011516722176114769,0.08613880201281243,-0.03811305758850714,-0.0033824455705881995
2022-07-31,0.0011201586874289848,-0.029619094957488823,-0.0009173270649079912,0.02512943658847061
2022-08-31,0.0010357071575495258,-0.02093423689320384,0.029684788765995562,-0.004762885880970125
2022-09-30,0.0009285747273428679,-0.064168861028433,0.05118152389198938,0.01808495980788144
2022-10-31,0.0007466173333110504,-0.03550358204312798,-0.03805438875094619,-0.0446919959171409
2022-11-30,0.0012128930052650588,0.08448498174372299,0.04126954247550818,-0.04569788260155827
2022-12-31,0.001398960559679141,-0.01710554341028081,0.011226933500793956,-0.00962115729667723
2023-01-31,0.0010356256932473329,0.06284434960665308,-0.033185171425208604,-0.005715637069451995
2023-02-28,0.0013068104906854838,0.0029436752354559115,0.0024689240863682294,0.01808532118034517
2023-03-31,0.001562481478903699,-0.0009657931864822666,0.006989183182359138,0.06175242485486421
2023-04-30,0.0012625078237489262,0.005341814496973019,0.05729164342117027,0.019349694094361214
2023-05-31,0.0012604800662190385,-0.03170714825715282,-0.007823893165302187,0.000159307430209088
2023-06-30,0.0011814021730753854,0.011566343388335953,0.0029508468073069505,-0.011111744945332624
2023-07-31,0.0012178838238086076,0.032166321952956656,0.0509497643249609,-0.0017873774309496437
2023-08-31,0.0012926889262172558,-0.05113768538051933,0.013866352867386023,0.0007293862770306747
2023-09-30,0.0011877928565970919,-0.005568897151586705,0.012492058564134045,0.0004911167523145576
2023-10-31,0.0010919853959041603,-0.0250597508117939,-0.016823819870732337,0.013725892385353156
2023-11-30,0.0014803352931314073,0.0013000649095191719,0.01599768485599884,-0.008451695502530499
2023-12-31,0.0014818117108670315,-0.01577151922132891,0.007609571150262728,-0.0008279769428386485
2024-01-31,0.0014489462673947795,-0.08255849985674946,0.1120471155157513,-0.05831629613473405
2024-02-29,0.0009365158725538336,0.08308069082162706,-0.03702850120673429,0.025772725136754104
2024-03-31,0.0012448469171630894,0.013486705748144923,-0.0034679758644335923,0.02740541919875711
2024-04-30,0.0011328831281607332,0.016352557900827236,0.022293627827710938,0.01488225506206492
2024-05-31,0.0010801976878402897,-0.0074440157024866505,0.022498419637537126,0.0018495703833003585
2024-06-30,0.0010076587344338694,-0.03157810431940966,0.0322684274579812,-0.002301719894707177
2024-07-31,0.0011950112144862857,0.00021336597841159488,-0.011930872538930049,0.005724788393669633
2024-08-31,0.001111342468832932,-0.029495850965253978,0.022299936507467033,-0.004959980171257705
2024-09-30,0.0009624933383023393,0.18955442792966415,-0.0590793843368288,0.007140697338925195
2024-10-31,0.0009184529011312392,-0.001703804077094584,-0.0860925935660336,0.011505481190616285
2024-11-30,0.0010722183040468014,0.012826067183458356,0.021398614262058968,-0.04191293396173479
2024-12-31,0.001043154607431429,0.0029502258761857636,0.056515575184309275,-0.022739426758253356
2025-01-31,0.0008251843893454236,-0.026105165196036673,0.008493213035175307,0.005731090800608463
2025-02-28,0.000874171589203776,0.03092010178757909,-0.03226789598990715,-0.006196735580493384
2025-03-31,0.0011353393739739204,0.0015223807862894123,0.026994142187088677,-0.010704784314475746
2025-04-30,0.0010299568464542386,-0.023116400309837082,0.032357137556323634,0.0014663398645533565
2025-05-31,0.0008668488816414577,0.024308603957212904,0.005463060467178704,-0.004224505820168645
2025-06-30,0.0008978347318102653,0.04010572923835021,-0.021808119720066577,0.013755860571402767
