date,RF,MKT,R_fin,R_pead
2002-08-08,5.6e-05,-0.005083281310045762,0.0005913720497403019,0.0017984927320109922
2002-08-09,5.6e-05,-0.00689501420348948,-0.0008587855707447023,0.0024840546176276845
2002-08-12,5.6e-05,-0.007285053140184239,-0.0019846289810006024,1.6974773537903332e-06
2002-08-13,5.6e-05,0.001210447911924151,-0.0007044774229595374,0.0006716662184764743
2002-08-14,5.6e-05,0.00665851636997683,0.0007852226593785261,-0.00010759618343003652
2002-08-15,5.6e-05,-0.0072802404518304,0.0008948154616038595,-0.00027678961356519816
2002-08-16,5.6e-05,0.006483297447720027,-0.0010997769435203697,-0.0009319342696050281
2002-08-19,5.6e-05,-0.0018818662724969792,0.0033710736199826785,0.0004327379605218451
2002-08-20,5.6e-05,0.014922708700828569,-0.0002403967495478998,-0.0007680297120402635
2002-08-21,5.6e-05,0.0010193285537469787,0.00012635694201368342,-0.0017420230928942293
2002-08-22,5.6e-05,0.009023375237088072,-0.0020904931857924636,-7.348501023218823e-05
2002-08-23,5.6e-05,-0.002229824335776786,-0.001139076902643421,-0.0006389197046676731
2002-08-26,5.6e-05,-0.006456958041486716,0.0044883455390377636,-1.3762632114944218e-05
2002-08-27,5.6e-05,0.006911516980612653,0.004413039520938078,0.00019087982026311234
2002-08-28,5.6e-05,-0.0023281607396561377,-0.0036106590570126884,-0.0014012647824199753
2002-08-29,5.6e-05,-0.006444941884639177,-0.00012603024626967052,-2.399598105828904e-05
2002-08-30,5.6e-05,-5.5838892036086385e-05,0.0023211761449850044,-0.0004862257584709595
2002-09-02,5.6e-05,0.001710832556292896,0.0012548494376716235,0.0008235496342078319
2002-09-03,6e-05,0.003161711194689998,-0.0007159282860892402,0.000339662924184303
2002-09-04,6e-05,-0.005778291354939014,0.0007286992455277086,-0.0017251477813725047
2002-09-05,6e-05,-0.013245772344414264,0.00011021506395419989,-0.0002741658988952289
2002-09-06,6e-05,-0.005196718725661964,-0.004406886671851906,0.001633537303626198
2002-09-09,6e-05,-0.0073560276351757325,0.001980529453356472,0.0018674621524610857
2002-09-10,6e-05,0.001746517506766576,0.0008369866160263806,0.001756229042153279
2002-09-11,6e-05,-0.003731294052725209,0.0014594903527471725,-0.0010124343662465396
2002-09-12,6e-05,0.0032537529748775107,5.720237814954565e-05,0.0007737503737462736
2002-09-13,6e-05,-0.0009620348762847676,-0.0007683884490553572,0.0010497467935323135
2002-09-16,6e-05,-0.013231324676142188,0.0006643099389941898,1.8268257765685636e-05
2002-09-17,6.2e-05,0.0009639115871173942,0.00028158116452398074,-0.002184224487643105
2002-09-18,6.2e-05,-0.006306375635738104,0.0018050421574845044,-0.0009531791965407543
2002-09-19,6.2e-05,0.017527913808620843,0.0019338462544385981,-0.0019585686171306183
2002-09-20,6.2e-05,-0.009389478158572497,-0.0010092696386614364,0.002294126515482886
2002-09-23,6.2e-05,-0.0003532549603397772,0.0021170196195109403,-0.0010279951271860432
2002-09-24,6.2e-05,-0.003923822732258886,0.003014524924424944,0.0007573091643519048
2002-09-25,6.2e-05,-0.00025651709354668206,-0.00020069528202448783,0.00015522874821854993
2002-09-26,6.2e-05,-0.007276424226255851,-0.0014622845548538654,0.00012829061019603571
2002-09-27,6.2e-05,-0.0038048513621322666,0.00013615758685797674,9.389673002124788e-06
2002-10-08,6.2e-05,-0.009823208345289712,-0.00016796858164214168,-0.003923774865850438
2002-10-09,6.2e-05,-0.019418292823965455,0.0017346541602187293,-0.0021945680607304285
2002-10-10,6.2e-05,-0.004211643042013935,0.001540609377413904,-0.0007770431810685263
2002-10-11,6.2e-05,-0.004177795996837319,-0.00015208586365278443,7.075077363161153e-05
2002-10-14,6.2e-05,0.003972498073539388,0.0013911296015731711,-0.00010474942584981495
2002-10-15,6.2e-05,-0.003759682875419945,-0.0012214692461002818,0.0009877680176638148
2002-10-16,6.2e-05,0.009356982415201776,0.00021283132886162903,-0.0017863290222921435
2002-10-17,6.2e-05,-0.015560925653329227,-6.501317294627107e-06,-0.00019030838103545333
2002-10-18,6.2e-05,0.0029383399951665723,0.0004521799855656816,0.0016621596755305723
2002-10-21,6.2e-05,0.002663195012459596,-0.002452795712927669,-0.0012521012787160557
2002-10-22,6.2e-05,0.015093127511534243,-0.00193131172915606,0.00141675954158349
2002-10-23,6.2e-05,0.0006000565462211949,-0.0010920033556757747,0.0007320242992744364
2002-10-24,6.2e-05,-0.008122846355417046,0.004000387738312794,0.00042148985410855877
2002-10-25,6.2e-05,-0.010442476219019614,0.0012049908726188274,0.0029314725919259987
2002-10-28,6.2e-05,-0.011938945126258926,0.003952766474946134,0.0014805246574954856
2002-10-29,6.2e-05,0.005696518204039824,-0.0003368246655554019,0.003679330658186486
2002-10-30,6.2e-05,-0.0015893006969468493,-0.0026920556039765065,-0.0009007215782987354
2002-10-31,6.2e-05,-0.0007382444110141106,-8.526171589734455e-05,0.0013775926486326306
2002-11-01,6.2e-05,0.0012512496308532128,0.0016434053466278242,0.0029834238194561546
2002-11-04,6.2e-05,0.01445346046192464,-0.0003228596378165305,-0.005987078914456934
2002-11-05,6.2e-05,0.016024485600406146,-0.002618082953972589,-0.005875305908239481
2002-11-06,6.2e-05,-0.003893268649448944,0.00012159777610287748,-0.0004768109946506893
2002-11-07,6.2e-05,-0.0006192781034881634,0.0013343861324251471,0.00117411519367705
2002-11-08,6.2e-05,-0.023349549837687444,0.0022910420894922123,0.004734260641889421
2002-11-11,6.2e-05,-0.011295014284944949,0.0009103286428224777,0.003323361503080269
2002-11-12,6.2e-05,-0.017378572546948967,8.737356933224971e-05,0.00798734753931346
2002-11-13,6.2e-05,0.00328223312427367,0.00017435590853143168,-0.0014733498605568052
2002-11-14,6.2e-05,-0.020823669717968785,0.0002694475077255065,0.005176899580229877
2002-11-15,6.2e-05,0.0027765037420346417,0.0009224796287202741,-0.0021821284629597315
2002-11-18,6.2e-05,-0.010483336199391236,-0.00016712401093055274,-0.0021078721823266644
2002-11-19,6.2e-05,0.008334076396455004,-0.0013136784389454759,-0.0014491181268591058
2002-11-20,6.2e-05,-0.02629129432822841,0.005367761931636683,0.004847612235626575
2002-11-21,6.2e-05,-0.02808190413667455,-0.0005995027592685664,0.004352573148322991
2002-11-22,6.2e-05,0.003466459297406743,0.0004897699912023157,0.0001749278008175148
2002-11-25,6.2e-05,0.003196493849005,-0.0030772017895434045,-0.0025893330392462444
2002-11-26,6.2e-05,-0.020525472943476508,-5.745745483032305e-05,0.0021024864431010704
2002-11-27,6.2e-05,0.006552560868912982,-0.002985983140221582,-0.0026693771168806446
2002-11-28,6.2e-05,0.028195181862643803,-0.006658708896806309,-0.0042581546458049235
2002-11-29,6.2e-05,0.014334910921521171,0.0008857571788626339,-0.0030157736528088064
2002-12-02,6.2e-05,-0.028500860677061812,0.0050082473742024125,0.00738909673015542
2002-12-03,6.2e-05,0.010282953564405783,-0.0026243814176427627,-0.00693033040270441
2002-12-04,6.2e-05,0.003651046747166875,-0.0028924015053138907,0.0005840843385097605
2002-12-05,6.2e-05,-0.007355377057177481,-0.001645486625848902,0.001133403461491933
2002-12-06,6.2e-05,0.0009491591156549628,-0.000589192662736493,0.00044417141066854793
2002-12-09,6.2e-05,-0.0032803780753452028,-0.0015533461081381206,2.482931017572243e-05
2002-12-10,6.2e-05,-0.01268712184077303,0.0009781473908406224,0.0043684708956336915
2002-12-11,6.2e-05,-0.004658926797706853,-0.001349616462894554,8.911718816512204e-05
2002-12-12,6.2e-05,0.004935720247701836,-0.00046293888835480246,-0.001507800657482239
2002-12-13,6.2e-05,0.010820066847073706,-0.0006882174745748149,-0.005164269168447921
2002-12-16,6.2e-05,0.009800567693811324,0.002186602797021986,-0.005328517204150951
2002-12-17,6.2e-05,0.007296743727969845,-0.0005485432363293574,-0.0015533667429841191
2002-12-18,6.2e-05,-0.0038262795328645183,0.007240851227579448,0.0013158197879377664
2002-12-19,6.2e-05,0.00167672308533251,0.003644557612378141,-0.00035488582996578977
2002-12-20,6.2e-05,0.011202516096944448,-0.002497301109316119,-0.00044563712045797566
2002-12-23,6.2e-05,0.0009969856888727424,0.0012791682911871827,0.002204046588738129
2002-12-24,6.2e-05,0.0010859269128931093,0.004156486452785713,-0.00017082242303845252
2002-12-25,6.2e-05,-0.0069508216736696715,0.005057302635133432,0.0021429299271495394
2002-12-26,6.2e-05,-0.028665299843953385,0.004737974339128759,0.007815255955818667
2002-12-27,6.2e-05,0.00039938880477019545,-0.002732861044635826,-0.0016064060407162684
2002-12-30,6.2e-05,-0.009982455553167346,-0.0015859572808337163,0.0018228044252693865
2002-12-31,6.2e-05,-0.005570609717944097,0.0018856567617014375,0.0028628826155384646
2003-01-02,6.2e-05,-0.026302084459043917,-7.03992421294819e-05,-0.0034444365239559294
2003-01-03,6.2e-05,-0.0006201535707398564,0.0005717490495789068,-0.003078203208604524
2003-01-06,6.2e-05,0.01248166037760834,0.0008221624765768487,-0.004807504967114351
2003-01-07,6.2e-05,-0.002258515885954937,0.0034451131827532566,0.0012835048350375855
2003-01-08,6.2e-05,0.026020576782110897,0.000954549471883448,-0.002424631228643892
2003-01-09,6.2e-05,0.018707578511552025,-0.006328081878899217,-0.0028318525045584186
2003-01-10,6.2e-05,-0.009031616204967063,-0.0007825377041946746,0.00455319308501273
2003-01-13,6.2e-05,0.00281188407877897,0.00114216194537764,-0.0013923103097972511
2003-01-14,6.2e-05,0.04904224581131733,0.000657723060458637,-0.00515751545678067
2003-01-15,6.2e-05,-0.006517321883425242,-0.00012276012112638623,2.191355456993005e-05
2003-01-16,6.2e-05,0.017088922266746076,-0.00026438714752974324,-0.002946974296938576
2003-01-17,6.2e-05,-0.004725619537290671,0.00416226033215078,-0.00038545817685115
2003-01-20,6.2e-05,0.003569006584924539,-0.0011462612299327213,-0.0034418727355000067
2003-01-21,6.2e-05,-0.018247288366731063,0.0006782673183471921,0.004836250408016607
2003-01-22,6.2e-05,0.0034751568364830288,-0.000854261158190428,-0.004192652513166362
2003-01-23,6.2e-05,-0.007813618245823606,-0.0011237387968330848,0.004239063762983775
2003-01-24,6.2e-05,0.016088242263385677,0.0003289740701881705,-0.0004655582282756532
2003-01-27,6.2e-05,0.013042091860619998,-0.0004145833914334096,-9.065336568170324e-05
2003-01-28,6.2e-05,0.0024227148127009546,0.0012618400778503513,0.0008187438819879933
2003-01-29,6.2e-05,-0.000453136866773618,-0.00033480920919914947,0.0032920420282164797
2003-02-10,6.2e-05,-0.012167924926619222,0.0024709624088424254,0.0004153711865933496
2003-02-11,6.2e-05,0.010297360098010966,-0.0022645084102633772,-0.002599123627530675
2003-02-12,6.2e-05,0.012288634735144743,-0.003583193198365864,-0.0022141261247404787
2003-02-13,6.2e-05,-0.003193277606245881,0.0010112042039839841,-0.002904081120883917
2003-02-14,6.2e-05,0.004510799199829663,-0.0022666258912347192,-0.0014580815439203532
2003-02-17,6.2e-05,-0.00733213714107539,0.0018056822136374162,0.00183981704286873
2003-02-18,6.2e-05,0.0006904734491939291,-0.0035543889856113897,-0.001707430241562391
2003-02-19,6.2e-05,0.008510963076916678,0.0018391032114595252,-0.0017136947634130983
2003-02-20,6.2e-05,-0.0014866602176829558,0.00036072531183994894,0.0018973822054341172
2003-02-21,6.2e-05,-0.019882377975552146,0.0032449002848851105,0.00189292816047415
2003-02-24,6.2e-05,0.0009546482636850762,0.001819801502010554,0.0005003106252105538
2003-02-25,6.2e-05,0.01949996371691598,0.00022364429711185796,-0.004601330187457009
2003-02-26,6.2e-05,0.0003963412704686142,0.00024546054983221044,0.0014980898376923957
2003-02-27,6.2e-05,-0.0007750001973965137,0.0004883486104628187,0.0021701503046581694
2003-02-28,6.2e-05,-0.0007425847707445143,0.0010007260758472802,0.0018089746214376978
2003-03-03,6.2e-05,0.008236998139303786,-0.0010427238490823276,0.0026697163001789814
2003-03-04,6.2e-05,-0.0001462868624346747,0.0012288013182766844,-0.002038725431375066
2003-03-05,6.2e-05,-0.0043687229288972285,0.0015774241754797358,0.0018422443723870585
2003-03-06,6.2e-05,-0.01268486414121317,-0.002736247227588362,0.002574544767009579
2003-03-07,6.2e-05,-0.002978268530568373,-0.0007762480378673553,-0.0006090871619380822
2003-03-10,6.2e-05,-0.017303781249549788,-0.0017458636371587288,0.002958463792516075
2003-03-11,6.2e-05,-0.0002609202074387307,-0.00032034896025240345,0.0003379535301140657
2003-03-12,6.2e-05,0.003838702225215984,-0.0006032086465499464,-0.00014988905029600375
2003-03-13,6.2e-05,-0.006370323522753352,0.00410777625069958,0.0025368586430624673
2003-03-14,6.2e-05,0.0016072629137964256,-3.0598923407010314e-05,0.0014184550511063265
2003-03-17,6.2e-05,-0.00021077845317052368,-0.0006133758544789591,0.0010862381038774238
2003-03-18,6.2e-05,-0.006372120220049848,0.0015161502957835582,0.0011717683932245815
2003-03-19,6.2e-05,0.004360976192992139,0.00018343957241306885,0.0012057140875083028
2003-03-20,6.2e-05,-0.004628762951915166,0.000223824045879506,0.000319634672610869
2003-03-21,6.2e-05,0.008781983685898442,-0.0015305761157125009,-0.001599021809446599
2003-03-24,6.2e-05,0.002006608976986568,0.0003065898578610282,-0.001117500072751687
2003-03-25,6.2e-05,-0.010172036859920186,2.9483194034340965e-05,0.0034471878680996104
2003-03-26,6.2e-05,-0.005337932893229702,0.00030429118385794096,0.0012918808311671026
2003-03-27,6.2e-05,0.025461229350196124,-0.001880708689052879,-0.0031828923486098004
2003-03-28,6.2e-05,-0.0034029734312868154,0.003630365095245447,0.00013750181782984372
2003-03-31,6.2e-05,0.011375995559269825,0.0022684896114962827,0.002220525897744574
2003-04-01,6.2e-05,0.006423959108210697,-0.0021475147086501556,-0.0013240715308696638
2003-04-02,6.2e-05,-0.0013356421383028394,-0.0020961307744045143,0.0008021328877799716
2003-04-03,6.2e-05,-0.004550995410362413,-0.0011761583482222115,-0.0008793706131405288
2003-04-04,6.2e-05,0.004935083092957759,0.0010658280160835698,0.0031961787063317093
2003-04-07,6.2e-05,-0.007213050051925851,0.0017945632890030705,0.002888950712384264
2003-04-08,6.2e-05,0.00022649154732024,0.004590987861013529,0.002666627998199389
2003-04-09,6.2e-05,0.01218724852606079,-0.0001499429542876074,0.008383183345301692
2003-04-10,6.2e-05,0.007205447437548251,0.0003264263454239025,-0.0003097675902760111
2003-04-11,6.2e-05,0.01450894405358083,-0.002830945329674539,0.003937657895134339
2003-04-14,6.2e-05,0.02423770816792503,-0.0027212264664692176,0.0011574574641363133
2003-04-15,6.2e-05,0.01061316899920972,-0.0017787966470130812,-0.0016300547155739809
2003-04-16,6.2e-05,-0.013957095320839108,0.004226385326123794,0.0014863790902224228
2003-04-17,6.2e-05,0.004396866837564017,-0.001150641792073026,-0.0036051417959003795
2003-04-18,6.2e-05,-0.002752282752460089,0.0013423280053743714,-0.004320649492245587
2003-04-21,6.2e-05,-0.016639168036373664,-0.001636856827418487,-0.0021796313633726805
2003-04-22,6.2e-05,-0.0004911176308874943,0.0038933495988826006,0.0029495731891556187
2003-04-23,6.2e-05,-0.013720455062762316,0.0008144858411688882,-0.0010635368040022852
2003-04-24,6.2e-05,-0.02602011366686741,-0.004326187317256702,-0.006107870474978405
2003-04-25,6.2e-05,-0.012943113544120475,-0.001094992719024357,0.003462161308407541
2003-04-28,6.2e-05,0.026454531364953127,0.0022678233220335686,0.016739091688582564
2003-04-29,5.9e-05,-0.017110553097288927,-0.0004278357504754471,0.0021848471086009513
2003-04-30,5.9e-05,0.002973167065101867,-0.000846712150467499,0.009930363740651538
2003-05-12,5.9e-05,0.007017113723482016,-0.005690924234120431,0.016154944675284888
2003-05-13,6.1e-05,-0.02996408959814889,0.004957670455708996,0.0027584394689080804
2003-05-14,6.1e-05,0.02565693147057035,0.0027706741496433818,-0.0004309654334171409
2003-05-15,6.1e-05,0.022520827991718617,-0.005432908131758563,-0.014744986440298868
2003-05-16,6.1e-05,-0.0004936596996050202,0.002320362234542739,0.0022526023818404406
2003-05-19,6.1e-05,0.0016470481125614445,-0.003665381033535031,-0.008259066328407338
2003-05-20,5.9e-05,-0.012140456803095834,-0.0009715479683478634,0.0027037834893534063
2003-05-21,5.9e-05,-0.0015542527784567772,-0.0021414596678794307,0.00046100548563488
2003-05-22,5.9e-05,0.008233943322704329,0.0006419386393200499,0.0007494994719982051
2003-05-23,5.9e-05,0.010632626573223504,-0.006064390416331111,0.00027416978455563346
2003-05-26,5.9e-05,0.005486135571671991,0.0038625765322939376,-0.008131314686952718
2003-05-27,6.1e-05,-0.0003651193634348626,0.0010849320065002277,-0.005790625799029725
2003-05-28,6.1e-05,-0.01072067729948889,0.000599050330404971,-0.0016790519719798724
2003-05-29,6.1e-05,0.011431464584091833,-0.002597783325871683,-0.006630853420299898
2003-05-30,6.1e-05,0.004797358358713089,0.0054203570358752895,0.0014968291315592408
2003-06-02,6.1e-05,-0.0003950590390973119,0.0017317425819518562,-0.004433963544447195
2003-06-03,6.1e-05,-0.010235041903389308,0.0021890456375771583,0.003367781075852616
2003-06-04,6.1e-05,0.006970321031491311,-0.0001760932111127267,-0.0016041648084030302
2003-06-05,6.1e-05,-0.01145798590651903,0.0033697675961557594,0.0009278478954511393
2003-06-06,6.1e-05,-0.012209688300187649,-0.0033080215799164425,0.0035650414474305836
2003-06-09,6.1e-05,-0.005856956763578558,0.0026689112085233058,0.000490318896320785
2003-06-10,6.2e-05,0.005728447091711386,0.004114340906951175,-0.0010539157259777943
2003-06-11,6.2e-05,0.01734229546592303,-0.0011016929863784108,-0.0018240517540161205
2003-06-12,6.2e-05,-0.0029547459774617035,4.548540122423228e-05,-0.0010447123232683042
2003-06-13,6.2e-05,0.0027447118806638304,0.00031532691073887786,-0.0018554975209314484
2003-06-16,6.2e-05,-0.0043904144721351734,0.0005279921717400993,-0.0012941082844308283
2003-06-17,6.3e-05,-0.0012926900509795392,0.0008388061530921753,-0.00030247106323350037
2003-06-18,6.3e-05,-0.0015272908486719805,-0.0015425437080840987,0.0003183982331300683
2003-06-19,6.3e-05,-0.011006078904678196,-0.0008974115467282329,0.003390765429813647
2003-06-20,6.3e-05,-0.005250150770592543,0.0019482698043009061,-0.00029801442141924595
2003-06-23,6.3e-05,-0.010665304921475991,-0.002642125168139331,0.0013931329726131203
2003-06-24,6.4e-05,0.0010992676649097533,0.001675211485597572,0.0007984821659887675
2003-06-25,6.4e-05,-0.007107651609188026,0.0009054294849249467,0.002462003121183387
2003-06-26,6.4e-05,0.008459862431505094,-0.003782725860005498,0.0008602020213864803
2003-06-27,6.4e-05,-0.012679392708110249,0.003026636907779545,0.0005474488178920378
2003-06-30,6.4e-05,-0.007461530337496636,0.0004262525976688747,0.003428278963236331
2003-07-01,6.4e-05,-0.002101935498992624,-0.0024157214152074613,0.000864717498645251
2003-07-02,6.4e-05,0.009123644466021874,-0.0012577756021322495,0.0041886182713708475
2003-07-03,6.4e-05,0.003122431041988616,0.0030810051559090335,-0.00027424947170928693
2003-07-04,6.4e-05,-0.000873863943395059,-0.0009284396062351763,0.0035105251243656155
2003-07-07,6.4e-05,0.00014314091367895188,-0.0012879877890168423,0.002920053858124827
2003-07-08,6.4e-05,0.00721913405678154,-0.00044441891095281516,-0.004282650045357883
2003-07-09,6.4e-05,-0.005864941212440855,7.772337964467857e-05,-0.0004643226354389962
2003-07-10,6.4e-05,0.01862370762382004,-0.0031430252320189256,0.0011946187566403976
2003-07-11,6.4e-05,-0.002298044971900004,0.002568490731521156,-0.00029309767214846794
2003-07-14,6.4e-05,-0.004720434687099151,0.0004352664233668868,0.004844743018281583
2003-07-15,6.4e-05,0.002846078806701735,0.0018532283921755544,0.0033659053563720454
2003-07-16,6.4e-05,0.0026901073397982422,-0.001607217535296246,0.0001808839913314264
2003-07-17,6.4e-05,0.0056129484635094595,-0.00164684713708374,0.004217660364066844
2003-07-18,6.4e-05,-0.02113708196808406,-0.0014909415411104576,0.00372591022047275
2003-07-21,6.4e-05,-0.008037666939685661,-0.0063308132170984965,0.004078440011517748
2003-07-22,6.4e-05,0.002809197590543766,-4.4888140290355594e-05,-0.0034767969694272094
2003-07-23,6.4e-05,0.0029336871764502614,-0.0015616474839907912,-0.004962420956156566
2003-07-24,6.4e-05,-0.006249168315045184,0.002767620987829955,0.0011877549869813153
2003-07-25,6.4e-05,-0.011612064693842015,-0.0013492073028972262,-0.002684298590730827
2003-07-28,6.4e-05,-0.005014756365515294,-0.0007286551011468911,0.0019793856872881155
2003-07-29,6.4e-05,0.004702228743474146,-0.0007369128485594789,0.0010426707571209448
2003-07-30,6.4e-05,0.0012838639944035002,0.001431198851641391,0.0004291201605057804
